conid,ticker,candidate_date,close_candidate,close_datekey,sharesbas,sharefactor,sf1_datekey,staleness_days,computed_market_cap,vendor_marketcap,relative_diff_pct,ratio_candidate,ratio_sharefactor_mult,ratio_sharefactor_div,price_ratio,anchor_adjusted_ratio,cap01_reason
732440574,LRCX,2025-10-02,146.99,102.0,1265621000.0,1.0,2025-08-11,52,186033630790.0,129093342000.0,44.11,1.441078431372549,1.441078431372549,1.441078431372549,1.441078431372549,1.0,SUSPECT
9939,MU,2025-10-03,187.83,187.83,1122466035.0,1.0,2025-10-03,0,210832795354.05002,210832795354.0,0.0,1.0000000000002371,1.0000000000002371,1.0000000000002371,1.0,1.0000000000002371,OK
12729,TER,2025-10-03,145.64,104.16,159073532.0,1.0,2025-08-01,63,23167469200.48,16569099093.0,39.82,1.3982334869532909,1.3982334869532909,1.3982334869532909,1.3982334869431643,1.0000000000072424,SUSPECT
13681,WDC,2025-10-03,131.31,76.24,346922126.0,1.0,2025-08-14,50,45554344365.06,26449342886.0,72.23,1.7223242392601192,1.7223242392601192,1.7223242392601192,1.7223242392444913,1.0000000000090739,SUSPECT
270639,INTC,2025-10-03,36.83,22.63,4377000000.0,1.0,2025-07-24,71,161204910000.0,99051510000.0,62.75,1.6274856385329208,1.6274856385329208,1.6274856385329208,1.6274856385329208,1.0,SUSPECT
13878278,CNC,2025-10-03,38.7,28.39,491133000.0,1.0,2025-07-25,70,19006847100.0,13943265870.0,36.32,1.3631560408594576,1.3631560408594576,1.3631560408594576,1.3631560408594576,1.0,SUSPECT
4391,AMD,2025-10-06,203.71,163.12,1622843689.0,1.0,2025-08-06,61,330589487886.19,264718262550.0,24.88,1.248835213338363,1.248835213338363,1.248835213338363,1.2488352133398726,0.9999999999987911,OK
9939,MU,2025-10-06,190.96,187.83,1122466035.0,1.0,2025-10-03,3,214346114043.6,210832795354.0,1.67,1.0166640046853288,1.0166640046853288,1.0166640046853288,1.0166640046850877,1.0000000000002371,OK
270639,INTC,2025-10-06,36.59,22.63,4377000000.0,1.0,2025-07-24,74,160154430000.0,99051510000.0,61.69,1.616880247459125,1.616880247459125,1.616880247459125,1.6168802474591253,0.9999999999999999,SUSPECT
731466419,SMCI,2025-10-06,54.62,43.97,594273308.0,1.0,2025-08-28,39,32459208082.96,26130197353.0,24.22,1.2422105981236826,1.2422105981236826,1.2422105981236826,1.2422105981350922,0.9999999999908151,OK
4391,AMD,2025-10-07,211.51,163.12,1622843689.0,1.0,2025-08-06,62,343247668660.39,264718262550.0,29.67,1.2966527709645925,1.2966527709645925,1.2966527709645925,1.2966527709661597,0.9999999999987914,SUSPECT
270639,INTC,2025-10-07,37.17,22.63,4377000000.0,1.0,2025-07-24,75,162693090000.0,99051510000.0,64.25,1.6425099425541316,1.6425099425541316,1.6425099425541316,1.6425099425541319,0.9999999999999999,SUSPECT
13878278,CNC,2025-10-07,38.42,28.39,491133000.0,1.0,2025-07-25,74,18869329860.0,13943265870.0,35.33,1.3532934131736527,1.3532934131736527,1.3532934131736527,1.3532934131736527,1.0,SUSPECT
75960201,NEE,2025-10-07,83.21,72.82,2059292588.0,1.0,2025-07-23,76,171353736247.47998,149957686258.0,14.27,1.1426805822588406,1.1426805822588406,1.1426805822588406,1.1426805822576216,1.0000000000010667,OK
731466419,SMCI,2025-10-07,55.07,43.97,594273308.0,1.0,2025-08-28,40,32726631071.56,26130197353.0,25.24,1.2524448487490152,1.2524448487490152,1.2524448487490152,1.2524448487605186,0.9999999999908152,SUSPECT
4391,AMD,2025-10-08,235.56,163.12,1622843689.0,1.0,2025-08-06,63,382277059380.84,264718262550.0,44.41,1.4440902403121338,1.4440902403121338,1.4440902403121338,1.4440902403138793,0.9999999999987913,SUSPECT
9939,MU,2025-10-08,196.54,187.83,1122466035.0,1.0,2025-10-03,5,220609474518.9,210832795354.0,4.64,1.0463717191079518,1.0463717191079518,1.0463717191079518,1.0463717191077038,1.000000000000237,OK
270639,INTC,2025-10-08,37.43,22.63,4377000000.0,1.0,2025-07-24,76,163831110000.0,99051510000.0,65.4,1.6539991162174106,1.6539991162174106,1.6539991162174106,1.6539991162174106,1.0,SUSPECT
346218218,DELL,2025-10-08,164.53,123.0,672373149.0,1.0,2025-09-08,30,110625554204.97,82701897327.0,33.76,1.3376422764227642,1.3376422764227642,1.3376422764227642,1.3376422764227642,1.0,SUSPECT
731466419,SMCI,2025-10-08,58.68,43.97,594273308.0,1.0,2025-08-28,41,34871957713.44,26130197353.0,33.45,1.3345462815433486,1.3345462815433486,1.3345462815433486,1.3345462815556062,0.9999999999908152,SUSPECT
4391,AMD,2025-10-09,232.89,163.12,1622843689.0,1.0,2025-08-06,64,377944066731.20996,264718262550.0,42.77,1.4277219225093087,1.4277219225093087,1.4277219225093087,1.4277219225110347,0.9999999999987911,SUSPECT
9160,LLY,2025-10-09,855.35,640.86,946456759.0,1.0,2025-08-07,63,809551788810.65,606546278573.0,33.47,1.3346908841238856,1.3346908841238856,1.3346908841238856,1.3346908841244578,0.9999999999995712,SUSPECT
9939,MU,2025-10-09,192.33,187.83,1122466035.0,1.0,2025-10-03,6,215883892511.55002,210832795354.0,2.4,1.0239578342120301,1.0239578342120301,1.0239578342120301,1.0239578342117872,1.0000000000002371,OK
402783527,VRT,2025-10-09,168.88,144.17,381866664.0,1.0,2025-07-30,71,64489642216.32,55053716949.0,17.14,1.1713948810406596,1.1713948810406596,1.1713948810406596,1.1713948810432129,0.9999999999978203,OK
731466419,SMCI,2025-10-09,57.98,43.97,594273308.0,1.0,2025-08-28,42,34455966397.84,26130197353.0,31.86,1.3186263361261648,1.3186263361261648,1.3186263361261648,1.318626336138276,0.9999999999908152,SUSPECT
4391,AMD,2025-10-10,214.9,163.12,1622843689.0,1.0,2025-08-06,65,348749108766.10004,264718262550.0,31.74,1.3174350171636846,1.3174350171636846,1.3174350171636846,1.3174350171652771,0.9999999999987912,SUSPECT
9160,LLY,2025-10-10,833.49,640.86,946456759.0,1.0,2025-08-07,64,788862244058.91,606546278573.0,30.06,1.300580469992889,1.300580469992889,1.300580469992889,1.3005804699934462,0.9999999999995715,SUSPECT
9939,MU,2025-10-10,181.6,187.83,1122466035.0,1.0,2025-10-03,7,203839831956.0,210832795354.0,3.32,0.9668317095247994,0.9668317095247994,0.9668317095247994,0.96683170952457,1.0000000000002371,OK
346218218,DELL,2025-10-10,150.57,123.0,672373149.0,1.0,2025-09-08,32,101239225044.93,82701897327.0,22.41,1.2241463414634146,1.2241463414634146,1.2241463414634146,1.2241463414634146,1.0,OK
402783527,VRT,2025-10-10,169.01,144.17,381866664.0,1.0,2025-07-30,72,64539284882.64,55053716949.0,17.23,1.1722965942958425,1.1722965942958425,1.1722965942958425,1.1722965942983978,0.9999999999978203,OK
731466419,SMCI,2025-10-10,52.86,43.97,594273308.0,1.0,2025-08-28,43,31413287060.88,26130197353.0,20.22,1.2021833067890493,1.2021833067890493,1.2021833067890493,1.202183306800091,0.9999999999908153,OK
4391,AMD,2025-10-13,216.42,163.12,1622843689.0,1.0,2025-08-06,68,351215831173.38,264718262550.0,32.68,1.3267533104446934,1.3267533104446934,1.3267533104446934,1.3267533104462972,0.9999999999987912,SUSPECT
9939,MU,2025-10-13,192.77,187.83,1122466035.0,1.0,2025-10-03,10,216377777566.95,210832795354.0,2.63,1.0263003780016278,1.0263003780016278,1.0263003780016278,1.0263003780013842,1.0000000000002374,OK
2730877,CRL,2025-10-13,170.64,150.33,49214178.0,1.0,2025-08-06,68,8397907333.919999,7398367379.0,13.51,1.1351027738575348,1.1351027738575348,1.1351027738575348,1.1351027738974255,0.9999999999648571,OK
346218218,DELL,2025-10-13,153.4,123.0,672373149.0,1.0,2025-09-08,35,103142041056.6,82701897327.0,24.72,1.2471544715447156,1.2471544715447156,1.2471544715447156,1.2471544715447156,1.0,OK
402783527,VRT,2025-10-13,179.0,144.17,381866664.0,1.0,2025-07-30,75,68354132856.0,55053716949.0,24.16,1.2415897898287427,1.2415897898287427,1.2415897898287427,1.2415897898314492,0.9999999999978201,OK
731466419,SMCI,2025-10-13,54.75,43.97,594273308.0,1.0,2025-08-28,46,32536463613.0,26130197353.0,24.52,1.2451671594154454,1.2451671594154454,1.2451671594154454,1.245167159426882,0.9999999999908152,OK
4391,AMD,2025-10-14,218.09,163.12,1622843689.0,1.0,2025-08-06,69,353925980134.01,264718262550.0,33.7,1.3369911721415912,1.3369911721415912,1.3369911721415912,1.3369911721432075,0.9999999999987911,SUSPECT
9939,MU,2025-10-14,187.06,187.83,1122466035.0,1.0,2025-10-03,11,209968496507.1,210832795354.0,0.41,0.9959005483684416,0.9959005483684416,0.9959005483684416,0.9959005483682052,1.0000000000002374,OK
75960201,NEE,2025-10-14,84.64,72.82,2059292588.0,1.0,2025-07-23,83,174298524648.32,149957686258.0,16.23,1.1623180444945114,1.1623180444945114,1.1623180444945114,1.1623180444932713,1.000000000001067,OK
402783527,VRT,2025-10-14,175.15,144.17,381866664.0,1.0,2025-07-30,76,66883946199.6,55053716949.0,21.49,1.214885204963711,1.214885204963711,1.214885204963711,1.2148852049663592,0.9999999999978203,OK
538132976,CEG,2025-10-14,389.56,336.41,312405579.0,1.0,2025-08-07,68,121700717355.24,105096360831.0,15.8,1.1579917362784864,1.1579917362784864,1.1579917362784864,1.1579917362741892,1.000000000003711,OK
731466419,SMCI,2025-10-14,53.11,43.97,594273308.0,1.0,2025-08-28,47,31561855387.88,26130197353.0,20.79,1.2078690015809006,1.2078690015809006,1.2078690015809006,1.2078690015919946,0.9999999999908152,OK
4391,AMD,2025-10-15,238.6,163.12,1622843689.0,1.0,2025-08-06,70,387210504195.39996,264718262550.0,46.27,1.4627268268741513,1.4627268268741513,1.4627268268741513,1.4627268268759195,0.9999999999987912,SUSPECT
5437,CAT,2025-10-15,534.05,427.72,468478923.0,1.0,2025-08-06,70,250191168828.15,200377804946.0,24.86,1.2485972131273433,1.2485972131273433,1.2485972131273433,1.2485972131300849,0.9999999999978043,OK
72529783,GNRC,2025-10-15,191.67,197.28,58675951.0,1.0,2025-08-05,71,11246419528.17,11575591613.0,2.84,0.9715632603641335,0.9715632603641335,0.9715632603641335,0.9715632603406326,1.0000000000241889,OK
79498203,UAL,2025-10-15,104.05,91.22,323732094.0,1.0,2025-07-17,90,33684324380.7,29530841615.0,14.06,1.1406489804743751,1.1406489804743751,1.1406489804743751,1.1406489804867352,0.999999999989164,OK
402783527,VRT,2025-10-15,180.51,144.17,381866664.0,1.0,2025-07-30,77,68930751518.64,55053716949.0,25.21,1.2520635361004824,1.2520635361004824,1.2520635361004824,1.2520635361032115,0.9999999999978203,SUSPECT
538132976,CEG,2025-10-15,403.95,336.41,312405579.0,1.0,2025-08-07,69,126196233637.05,105096360831.0,20.08,1.2007669213207068,1.2007669213207068,1.2007669213207068,1.2007669213162508,1.000000000003711,OK
4391,AMD,2025-10-16,234.56,163.12,1622843689.0,1.0,2025-08-06,71,380654215691.84,264718262550.0,43.8,1.4379597842062068,1.4379597842062068,1.4379597842062068,1.437959784207945,0.9999999999987912,SUSPECT
5437,CAT,2025-10-16,540.96,427.72,468478923.0,1.0,2025-08-06,71,253428358186.08002,200377804946.0,26.48,1.2647526419124946,1.2647526419124946,1.2647526419124946,1.2647526419152717,0.9999999999978042,SUSPECT
9939,MU,2025-10-16,202.53,187.83,1122466035.0,1.0,2025-10-03,13,227333046068.55,210832795354.0,7.83,1.0782622584254273,1.0782622584254273,1.0782622584254273,1.0782622584251715,1.0000000000002371,OK
270825,JBHT,2025-10-16,169.57,149.73,96799281.0,1.0,2025-07-24,84,16414254079.17,14493756344.0,13.25,1.1325051759935947,1.1325051759935947,1.1325051759935947,1.1325051759834368,1.0000000000089695,OK
32106121,MPWR,2025-10-16,1026.83,830.63,47892000.0,1.0,2025-08-04,73,49176942360.0,39780531960.0,23.62,1.2362062530850078,1.2362062530850078,1.2362062530850078,1.2362062530850078,1.0,OK
538132976,CEG,2025-10-16,396.53,336.41,312405579.0,1.0,2025-08-07,70,123878184240.87,105096360831.0,17.87,1.1787105020703055,1.1787105020703055,1.1787105020703055,1.1787105020659312,1.000000000003711,OK
663174498,BG,2025-10-16,95.33,82.41,200062018.0,1.0,2025-08-05,72,19071912175.94,16487110903.0,15.68,1.156777090185623,1.156777090185623,1.156777090185623,1.1567770901589614,1.0000000000230482,OK
4391,AMD,2025-10-17,233.08,163.12,1622843689.0,1.0,2025-08-06,72,378252407032.12,264718262550.0,42.89,1.428886709169435,1.428886709169435,1.428886709169435,1.4288867091711623,0.9999999999987912,SUSPECT
269753,GILD,2025-10-17,122.81,110.28,1240806916.0,1.0,2025-08-07,71,152383497353.96,136836186696.0,11.36,1.1136198766814545,1.1136198766814545,1.1136198766814545,1.113619876677548,1.0000000000035079,OK
270825,JBHT,2025-10-17,164.85,149.73,96799281.0,1.0,2025-07-24,85,15957361472.85,14493756344.0,10.1,1.1009817671908009,1.1009817671908009,1.1009817671908009,1.1009817671809257,1.0000000000089695,OK
32106121,MPWR,2025-10-17,1004.65,830.63,47892000.0,1.0,2025-08-04,74,48114697800.0,39780531960.0,20.95,1.2095036297749902,1.2095036297749902,1.2095036297749902,1.2095036297749902,1.0,OK
324057162,KDP,2025-10-17,28.03,33.57,1358435279.0,1.0,2025-07-24,85,38076940870.37,45602672316.0,16.5,0.8349717009239929,0.8349717009239929,0.8349717009239929,0.8349717009234435,1.000000000000658,OK
402783527,VRT,2025-10-17,174.0,144.17,381866664.0,1.0,2025-07-30,79,66444799536.0,55053716949.0,20.69,1.2069085107832471,1.2069085107832471,1.2069085107832471,1.206908510785878,0.9999999999978202,OK
4391,AMD,2025-10-20,240.56,163.12,1622843689.0,1.0,2025-08-06,75,390391277825.84,264718262550.0,47.47,1.4747425208417682,1.4747425208417682,1.4747425208417682,1.4747425208435507,0.9999999999987913,SUSPECT
11017,PEP,2025-10-20,153.64,144.71,1367340122.0,1.0,2025-10-09,11,210078136344.08,197867789055.0,6.17,1.0617096261468104,1.0617096261468104,1.0617096261468104,1.0617096261488492,0.9999999999980796,OK
8677881,ON,2025-10-20,54.89,47.97,408973992.0,1.0,2025-08-04,77,22448582420.88,19618482396.0,14.43,1.1442568271976545,1.1442568271976545,1.1442568271976545,1.1442568271836564,1.0000000000122333,OK
324057162,KDP,2025-10-20,27.75,33.57,1358435279.0,1.0,2025-07-24,88,37696578992.25,45602672316.0,17.34,0.8266309204652444,0.8266309204652444,0.8266309204652444,0.8266309204647007,1.000000000000658,OK
663174498,BG,2025-10-20,97.25,82.41,200062018.0,1.0,2025-08-05,76,19456031250.5,16487110903.0,18.01,1.1800752336153555,1.1800752336153555,1.1800752336153555,1.1800752335881568,1.0000000000230482,OK
4391,AMD,2025-10-21,238.03,163.12,1622843689.0,1.0,2025-08-06,76,386285483292.67,264718262550.0,45.92,1.459232466893773,1.459232466893773,1.459232466893773,1.459232466895537,0.9999999999987912,SUSPECT
2730877,CRL,2025-10-21,188.26,150.33,49214178.0,1.0,2025-08-06,76,9265061150.279999,7398367379.0,25.23,1.2523115811440428,1.2523115811440428,1.2523115811440428,1.2523115811880527,0.9999999999648571,SUSPECT
8677881,ON,2025-10-21,55.08,47.97,408973992.0,1.0,2025-08-04,78,22526287479.36,19618482396.0,14.82,1.1482176360365606,1.1482176360365606,1.1482176360365606,1.148217636022514,1.0000000000122333,OK
44001820,DAL,2025-10-21,62.32,59.57,652962768.0,1.0,2025-10-09,12,40692639701.76,38896992090.0,4.62,1.0461641765925043,1.0461641765925043,1.0461641765925043,1.046164176598959,0.99999999999383,OK
80986742,GM,2025-10-21,66.62,66.62,932861303.0,1.0,2025-10-21,0,62147220005.86,62147220006.0,0.0,0.9999999999977472,0.9999999999977472,0.9999999999977472,1.0,0.9999999999977472,OK
11017,PEP,2025-10-22,153.03,144.71,1367340122.0,1.0,2025-10-09,13,209244058869.66,197867789055.0,5.75,1.0574942989406821,1.0574942989406821,1.0574942989406821,1.057494298942713,0.9999999999980796,OK
9063285,ISRG,2025-10-22,527.03,527.03,354496073.0,1.0,2025-10-22,0,186830065353.19,186830065353.0,0.0,1.000000000001017,1.000000000001017,1.000000000001017,1.0,1.000000000001017,OK
80986742,GM,2025-10-22,67.31,66.62,932861303.0,1.0,2025-10-21,1,62790894304.93,62147220006.0,1.04,1.0103572500727764,1.0103572500727764,1.0103572500727764,1.0103572500750524,0.9999999999977474,OK
13909,WST,2025-10-23,307.25,307.25,71943412.0,1.0,2025-10-23,0,22104613337.0,22104613337.0,0.0,1.0,1.0,1.0,1.0,1.0,OK
9063285,ISRG,2025-10-23,551.3,527.03,354496073.0,1.0,2025-10-22,1,195433685044.9,186830065353.0,4.61,1.0460505094597283,1.0460505094597283,1.0460505094597283,1.0460505094586645,1.000000000001017,OK
80986742,GM,2025-10-23,66.85,66.62,932861303.0,1.0,2025-10-21,2,62361778105.549995,62147220006.0,0.35,1.0034524166894236,1.0034524166894236,1.0034524166894236,1.003452416691684,0.9999999999977474,OK
9939,MU,2025-10-24,219.02,187.83,1122466035.0,1.0,2025-10-03,21,245842510985.7,210832795354.0,16.61,1.1660544109037532,1.1660544109037532,1.1660544109037532,1.1660544109034765,1.0000000000002374,OK
270957,KLAC,2025-10-24,1182.82,914.8,1319613700.0,1.0,2025-08-08,77,1560865476634.0,120718261276.0,1192.98,12.929820725841713,12.929820725841713,12.929820725841713,1.2929820725841714,10.0,SUSPECT
6607708,FIX,2025-10-24,981.66,825.0,35271950.0,1.0,2025-10-23,1,34625062437.0,29099358750.0,18.99,1.189890909090909,1.189890909090909,1.189890909090909,1.189890909090909,1.0,OK
9063285,ISRG,2025-10-24,546.51,527.03,354496073.0,1.0,2025-10-22,2,193735648855.23,186830065353.0,3.7,1.036961842780403,1.036961842780403,1.036961842780403,1.0369618427793486,1.000000000001017,OK
4391,AMD,2025-10-27,259.67,163.12,1622843689.0,1.0,2025-08-06,82,421403820722.63,264718262550.0,59.19,1.5918955370260306,1.5918955370260306,1.5918955370260306,1.5918955370279548,0.9999999999987912,SUSPECT
270957,KLAC,2025-10-27,1215.13,914.8,1319613700.0,1.0,2025-08-08,80,1603502195281.0002,120718261276.0,1228.3,13.283012680367296,13.283012680367296,13.283012680367296,1.3283012680367294,10.000000000000002,SUSPECT
9063285,ISRG,2025-10-27,551.25,527.03,354496073.0,1.0,2025-10-22,5,195415960241.25,186830065353.0,4.6,1.0459556382000277,1.0459556382000277,1.0459556382000277,1.045955638198964,1.000000000001017,OK
201113895,LITE,2025-10-27,193.8,117.96,69900000.0,1.0,2025-08-19,69,13546620000.0,8245404000.0,64.29,1.6429298067141405,1.6429298067141405,1.6429298067141405,1.6429298067141405,1.0,SUSPECT
4391,AMD,2025-10-28,258.01,163.12,1622843689.0,1.0,2025-08-06,83,418709900198.89,264718262550.0,58.17,1.581718979890192,1.581718979890192,1.581718979890192,1.5817189798921039,0.9999999999987913,SUSPECT
7890,HAL,2025-10-28,26.62,26.55,841626610.0,1.0,2025-10-24,4,22404100358.2,22345186496.0,0.26,1.0026365348174895,1.0026365348174895,1.0026365348174895,1.0026365348399247,0.9999999999776238,OK
9939,MU,2025-10-28,221.91,187.83,1122466035.0,1.0,2025-10-03,25,249086437826.85,210832795354.0,18.14,1.1814406644308824,1.1814406644308824,1.1814406644308824,1.1814406644306021,1.0000000000002371,OK
6607708,FIX,2025-10-28,980.97,825.0,35271950.0,1.0,2025-10-23,5,34600724791.5,29099358750.0,18.91,1.1890545454545454,1.1890545454545454,1.1890545454545454,1.1890545454545456,0.9999999999999998,OK
9063285,ISRG,2025-10-28,545.39,527.03,354496073.0,1.0,2025-10-22,6,193338613253.47,186830065353.0,3.48,1.0348367265631078,1.0348367265631078,1.0348367265631078,1.0348367265620553,1.000000000001017,OK
80986742,GM,2025-10-28,69.87,66.62,932861303.0,1.0,2025-10-21,7,65179019240.61,62147220006.0,4.88,1.0487841489018703,1.0487841489018703,1.0487841489018703,1.0487841489042329,0.9999999999977474,OK
201113895,LITE,2025-10-28,198.39,117.96,69900000.0,1.0,2025-08-19,70,13867461000.0,8245404000.0,68.18,1.6818413021363174,1.6818413021363174,1.6818413021363174,1.6818413021363174,1.0,SUSPECT
7890,HAL,2025-10-29,27.48,26.55,841626610.0,1.0,2025-10-24,5,23127899242.8,22345186496.0,3.5,1.0350282485644107,1.0350282485644107,1.0350282485644107,1.0350282485875706,0.9999999999776239,OK
12729,TER,2025-10-29,173.94,104.16,159073532.0,1.0,2025-08-01,89,27669250156.079998,16569099093.0,66.99,1.669930875588131,1.669930875588131,1.669930875588131,1.669930875576037,1.0000000000072422,SUSPECT
6607708,FIX,2025-10-29,1010.64,825.0,35271950.0,1.0,2025-10-23,6,35647243548.0,29099358750.0,22.5,1.2250181818181818,1.2250181818181818,1.2250181818181818,1.2250181818181818,1.0,OK
80986742,GM,2025-10-29,69.13,66.62,932861303.0,1.0,2025-10-21,8,64488701876.39,62147220006.0,3.77,1.0376763734590855,1.0376763734590855,1.0376763734590855,1.037676373461423,0.9999999999977474,OK
201113895,LITE,2025-10-29,214.28,117.96,69900000.0,1.0,2025-08-19,71,14978172000.0,8245404000.0,81.65,1.816547982366904,1.816547982366904,1.816547982366904,1.8165479823669042,0.9999999999999999,SUSPECT
491932113,STX,2025-10-29,265.62,154.81,212677178.0,1.0,2025-08-01,89,56491312020.36,32924553926.0,71.58,1.7157806343353281,1.7157806343353281,1.7157806343353281,1.7157806343259479,1.000000000005467,SUSPECT
584127832,COHR,2025-10-29,138.06,93.4,155805474.0,1.0,2025-08-15,75,21510503740.44,14552231272.0,47.82,1.4781584582034808,1.4781584582034808,1.4781584582034808,1.4781584582441112,0.9999999999725129,SUSPECT
7890,HAL,2025-10-30,26.96,26.55,841626610.0,1.0,2025-10-24,6,22690253405.600002,22345186496.0,1.54,1.0154425611825515,1.0154425611825515,1.0154425611825515,1.015442561205273,0.9999999999776239,OK
12729,TER,2025-10-30,176.88,176.88,156608303.0,1.0,2025-10-30,0,27700876634.64,27700876635.0,0.0,0.999999999987004,0.999999999987004,0.999999999987004,1.0,0.999999999987004,OK
80986742,GM,2025-10-30,68.67,66.62,932861303.0,1.0,2025-10-21,9,64059585677.01,62147220006.0,3.08,1.0307715400757327,1.0307715400757327,1.0307715400757327,1.0307715400780546,0.9999999999977474,OK
201113895,LITE,2025-10-30,200.13,117.96,69900000.0,1.0,2025-08-19,72,13989087000.0,8245404000.0,69.66,1.6965920651068158,1.6965920651068158,1.6965920651068158,1.6965920651068158,1.0,SUSPECT
491932113,STX,2025-10-30,268.33,154.81,212677178.0,1.0,2025-08-01,90,57067667172.74,32924553926.0,73.33,1.7332859634485303,1.7332859634485303,1.7332859634485303,1.7332859634390543,1.000000000005467,SUSPECT
7890,HAL,2025-10-31,26.84,26.55,841626610.0,1.0,2025-10-24,7,22589258212.4,22345186496.0,1.09,1.010922787171353,1.010922787171353,1.010922787171353,1.0109227871939737,0.9999999999776238,OK
12729,TER,2025-10-31,181.76,176.88,156608303.0,1.0,2025-10-30,1,28465125153.28,27700876635.0,2.76,1.0275893260834341,1.0275893260834341,1.0275893260834341,1.0275893260967888,0.999999999987004,OK
13681,WDC,2025-10-31,150.21,150.21,341899281.0,1.0,2025-10-31,0,51356690999.01,51356690999.0,0.0,1.0000000000001947,1.0000000000001947,1.0000000000001947,1.0,1.0000000000001947,OK
80986742,GM,2025-10-31,69.09,66.62,932861303.0,1.0,2025-10-21,10,64451387424.270004,62147220006.0,3.71,1.037075953164881,1.037075953164881,1.037075953164881,1.0370759531672171,0.9999999999977474,OK
201113895,LITE,2025-10-31,201.56,117.96,69900000.0,1.0,2025-08-19,73,14089044000.0,8245404000.0,70.87,1.7087148185825705,1.7087148185825705,1.7087148185825705,1.7087148185825705,1.0,SUSPECT
7890,HAL,2025-11-03,27.18,26.55,841626610.0,1.0,2025-10-24,10,22875411259.8,22345186496.0,2.37,1.0237288135364149,1.0237288135364149,1.0237288135364149,1.023728813559322,0.9999999999776237,OK
12729,TER,2025-11-03,183.07,176.88,156608303.0,1.0,2025-10-30,4,28670282030.21,27700876635.0,3.5,1.0349954771462055,1.0349954771462055,1.0349954771462055,1.0349954771596563,0.999999999987004,OK
13681,WDC,2025-11-03,158.02,150.21,341899281.0,1.0,2025-10-31,3,54026924383.62,51356690999.0,5.2,1.0519938752415336,1.0519938752415336,1.0519938752415336,1.051993875241329,1.0000000000001945,OK
9063285,ISRG,2025-11-03,544.21,527.03,354496073.0,1.0,2025-10-22,12,192920307887.33002,186830065353.0,3.26,1.0325977648341718,1.0325977648341718,1.0325977648341718,1.0325977648331215,1.0000000000010172,OK
201113895,LITE,2025-11-03,199.58,117.96,69900000.0,1.0,2025-08-19,76,13950642000.0,8245404000.0,69.19,1.6919294676161412,1.6919294676161412,1.6919294676161412,1.6919294676161412,1.0,SUSPECT
491932113,STX,2025-11-03,265.55,255.88,213558113.0,1.0,2025-10-31,3,56710356907.15,54645249954.0,3.78,1.0377911521109042,1.0377911521109042,1.0377911521109042,1.0377911521025482,1.0000000000080518,OK
12729,TER,2025-11-04,175.65,176.88,156608303.0,1.0,2025-10-30,5,27508248421.95,27700876635.0,0.7,0.9930461329586006,0.9930461329586006,0.9930461329586006,0.9930461329715061,0.9999999999870041,OK
13681,WDC,2025-11-04,152.18,150.21,341899281.0,1.0,2025-10-31,4,52030232582.58,51356690999.0,1.31,1.01311497237221,1.01311497237221,1.01311497237221,1.0131149723720125,1.0000000000001947,OK
4369855,INCY,2025-11-04,102.92,91.65,196322703.0,1.0,2025-10-28,7,20205532592.760002,17992975730.0,12.3,1.122967812326394,1.122967812326394,1.122967812326394,1.1229678123295144,0.9999999999972213,OK
9063285,ISRG,2025-11-04,538.82,527.03,354496073.0,1.0,2025-10-22,13,191009574053.86002,186830065353.0,2.24,1.022370643038438,1.022370643038438,1.022370643038438,1.0223706430373984,1.000000000001017,OK
36320731,CHRW,2025-11-04,152.91,153.99,118137178.0,1.0,2025-10-31,4,18064355887.98,18191944040.0,0.7,0.9929865575806817,0.9929865575806817,0.9929865575806817,0.9929865575686732,1.0000000000120932,OK
201113895,LITE,2025-11-04,188.36,117.96,69900000.0,1.0,2025-08-19,77,13166364000.0,8245404000.0,59.68,1.5968124788063751,1.5968124788063751,1.5968124788063751,1.5968124788063753,0.9999999999999999,SUSPECT
491932113,STX,2025-11-04,250.38,255.88,213558113.0,1.0,2025-10-31,4,53470680332.94,54645249954.0,2.15,0.9785055494841959,0.9785055494841959,0.9785055494841959,0.9785055494763171,1.0000000000080518,OK
5407,CAH,2025-11-05,196.79,189.84,237595042.0,1.0,2025-10-30,6,46756328315.18,45105042773.0,3.66,1.0366097766604594,1.0366097766604594,1.0366097766604594,1.0366097766540243,1.0000000000062077,OK
12729,TER,2025-11-05,187.59,176.88,156608303.0,1.0,2025-10-30,6,29378151559.77,27700876635.0,6.05,1.060549525087981,1.060549525087981,1.060549525087981,1.060549525101764,0.999999999987004,OK
4369855,INCY,2025-11-05,105.7,91.65,196322703.0,1.0,2025-10-28,8,20751309707.100002,17992975730.0,15.33,1.153300600105906,1.153300600105906,1.153300600105906,1.1533006001091106,0.9999999999972214,OK
32602412,LVS,2025-11-05,62.54,57.6,676134487.0,1.0,2025-10-24,12,42285450816.979996,38945346451.0,8.58,1.0857638888944645,1.0857638888944645,1.0857638888944645,1.0857638888888888,1.0000000000051352,OK
36320731,CHRW,2025-11-05,153.13,153.99,118137178.0,1.0,2025-10-31,5,18090346067.14,18191944040.0,0.56,0.9944152217796729,0.9944152217796729,0.9944152217796729,0.9944152217676472,1.0000000000120932,OK
5407,CAH,2025-11-06,197.99,189.84,237595042.0,1.0,2025-10-30,7,47041442365.58,45105042773.0,4.29,1.0429308891763014,1.0429308891763014,1.0429308891763014,1.0429308891698272,1.0000000000062077,OK
